Place ID,Visit Link,Place Name,Image Link,Description,Package,Rating,Best time,city,state,Predicted_Tag,combined_text,similarity
1519,https://www.holidify.com/places/chandigarh/museum-of-the-evolution-of-life-sightseeing-1519.html,Museum of the Evolution of Life,https://media.holidify.com/images/cmsuploads/compressed/Chandigarh-museums_20241202093253.png,"The Museum of the Evolution of Life in Chandigarh offers a comprehensive exploration of the evolutionary journey of human lives through its diverse galleries. Featuring exhibits on Astronomy, Archaeology, Prehistoric studies, and Geology, the museum provides visitors with a multifaceted perspective on the history of life on Earth.",7000,4.3,August to March,Chandigarh,Union Territory,Museum,"Museum of the Evolution of Life The Museum of the Evolution of Life in Chandigarh offers a comprehensive exploration of the evolutionary journey of human lives through its diverse galleries. Featuring exhibits on Astronomy, Archaeology, Prehistoric studies, and Geology, the museum provides visitors with a multifaceted perspective on the history of life on Earth. Museum August to March Chandigarh Union Territory",0.07518611
1271442,https://www.holidify.com/places/panchkula/morni-hills-sightseeing-3174.html,Morni Hills,https://media.holidify.com/images/cmsuploads/compressed/navbharat-times_20241203093701.jpg,"Morni Hills is a hill station situated on the outskirts of Panchkula in Haryana close to Chandigarh. Being the only hill stations in Haryana, it is also a popular picnic destination for locals and tourists alike. The hills are 1,220 metres in height and have some really stunning views to offer. It is also a great place to engage in trekking and birdwatching.",7434,4.0,August to March,Panchkula,Haryana,Adventure Zone,"Morni Hills Morni Hills is a hill station situated on the outskirts of Panchkula in Haryana close to Chandigarh. Being the only hill stations in Haryana, it is also a popular picnic destination for locals and tourists alike. The hills are 1,220 metres in height and have some really stunning views to offer. It is also a great place to engage in trekking and birdwatching. Adventure Zone August to March Panchkula Haryana",0.1810665
1263544,https://www.holidify.com/places/chandigarh/tagore-theater-sightseeing-1263544.html,Tagore Theater,https://www.holidify.com/images/cmsuploads/compressed/Evening_on_Tagore_-_Kolkata_2011-05-09_2952_20210704150027.JPG,The Tagore Theatre was established in September 1962. It was built as a tribute to the Nobel laureate and great poet Rabindranath Tagore. The Tagore Theatre is the best and oldest auditorium in Chandigarh for the public. It is one of the renowned places in Chandigarh and holds different types of events throughout the year.,7000,4.6,August to March,Chandigarh,Union Territory,Monument,Tagore Theater The Tagore Theatre was established in September 1962. It was built as a tribute to the Nobel laureate and great poet Rabindranath Tagore. The Tagore Theatre is the best and oldest auditorium in Chandigarh for the public. It is one of the renowned places in Chandigarh and holds different types of events throughout the year. Monument August to March Chandigarh Union Territory,0.017185561
1522,https://www.holidify.com/places/chandigarh/punjab-kala-kendra-sightseeing-1522.html,Punjab Kala Bhawan,https://media.holidify.com/images/cmsuploads/compressed/img_5696_20241129170009.jpg,"The Punjab Kala Kendra in Chandigarh stands as a vibrant cultural center dedicated to promoting and preserving the rich heritage of Punjab's arts and crafts. Established with the aim of nurturing artistic talent and fostering appreciation for Punjab's cultural traditions, the Kala Kendra offers a diverse range of programs and activities.",7000,4.3,August to March,Chandigarh,Union Territory,Cultural Village,"Punjab Kala Bhawan The Punjab Kala Kendra in Chandigarh stands as a vibrant cultural center dedicated to promoting and preserving the rich heritage of Punjab's arts and crafts. Established with the aim of nurturing artistic talent and fostering appreciation for Punjab's cultural traditions, the Kala Kendra offers a diverse range of programs and activities. Cultural Village August to March Chandigarh Union Territory",0.09852658
1512,https://www.holidify.com/places/chandigarh/forest-reserves-sightseeing-1512.html,Lake Reserved Forest,https://media.holidify.com/images/cmsuploads/compressed/Lake-Reserve-Forest-Natural-Trail-4_20241129165912.jpg,"Spread across an extensive area of 3245 hectares, the Nepali and Kansal forest reserve in Chandigarh is a haven for diverse flora and fauna, including several endangered species. Home to a rich variety of wildlife, the reserve boasts sightings of neelgais, antelopes, jahares, jackals, and hyenas among others.",7000,4.2,August to March,Chandigarh,Union Territory,Wildlife,"Lake Reserved Forest Spread across an extensive area of 3245 hectares, the Nepali and Kansal forest reserve in Chandigarh is a haven for diverse flora and fauna, including several endangered species. Home to a rich variety of wildlife, the reserve boasts sightings of neelgais, antelopes, jahares, jackals, and hyenas among others. Wildlife August to March Chandigarh Union Territory",0.20131166
1532,https://www.holidify.com/places/chandigarh/topiary-park-sightseeing-1532.html,Topiary Park,https://media.holidify.com/images/cmsuploads/compressed/topiary-2-picwish-1024x768_20241129165725.jpg,"Topiary Park, located in Chandigarh, is a unique green space renowned for its meticulously sculpted bushes and trees that resemble various shapes, animals, and objects. This park offers visitors a delightful experience amidst creatively trimmed foliage, providing a serene escape from the hustle and bustle of urban life.",7000,4.2,August to March,Chandigarh,Union Territory,Garden & Park,"Topiary Park Topiary Park, located in Chandigarh, is a unique green space renowned for its meticulously sculpted bushes and trees that resemble various shapes, animals, and objects. This park offers visitors a delightful experience amidst creatively trimmed foliage, providing a serene escape from the hustle and bustle of urban life. Garden & Park August to March Chandigarh Union Territory",0.21778974
1253789,https://www.holidify.com/places/chandigarh/chrysanthemums-show-sightseeing-1253789.html,"Chrysanthemum Show, Terraced Gardens",https://www.holidify.com/images/cmsuploads/compressed/Chrysanthemum_27Misty_Primrose27_and_27Dublin27_20190201184453JPG,"Held every year at the Terraced Garden of Chandigarh, The Chrysanthemums Show is one of the most popular flower shows of India. The Show is generally held in March in which hundreds of city gardeners participate. The flower show has been increasingly gaining momentum with rows and rows of Chrysanthemums bathed in a riot of colours that await its visitors.",7000,4.1,August to March,Chandigarh,Union Territory,Garden & Park,"Chrysanthemum Show, Terraced Gardens Held every year at the Terraced Garden of Chandigarh, The Chrysanthemums Show is one of the most popular flower shows of India. The Show is generally held in March in which hundreds of city gardeners participate. The flower show has been increasingly gaining momentum with rows and rows of Chrysanthemums bathed in a riot of colours that await its visitors. Garden & Park August to March Chandigarh Union Territory",0.15650488
1271441,https://www.holidify.com/places/panchkula/nada-sahib-sightseeing-3175.html,Nada Sahib Gurudwara,https://www.holidify.com/images/cmsuploads/compressed/nada_pic1_20180118191143.jpg,"Located on the banks of the Ghaggar River in Panchkula, Nada Sahib Gurudwara is a revered Sikh shrine and a significant spiritual destination. Situated approximately 15 kilometers from Chandigarh city center, this Gurudwara holds immense historical and religious importance. Its proximity to Chandigarh makes it a convenient day trip for locals and tourists alike.",7434,4.0,August to March,Panchkula,Haryana,Temple,"Nada Sahib Gurudwara Located on the banks of the Ghaggar River in Panchkula, Nada Sahib Gurudwara is a revered Sikh shrine and a significant spiritual destination. Situated approximately 15 kilometers from Chandigarh city center, this Gurudwara holds immense historical and religious importance. Its proximity to Chandigarh makes it a convenient day trip for locals and tourists alike. Temple August to March Panchkula Haryana",0.16080117
1253649,https://www.holidify.com/places/chandigarh/mango-festival-in-chandigarh-sightseeing-1253649.html,Mango Festival in Chandigarh,https://www.holidify.com/images/cmsuploads/compressed/14243086944_f043096afd_b_20190124131052.jpg,"The Mango Festival or Mango Mela is held at the Pinjore Gardens of Chandigarh. It is a two-day affair where people come together to experience several (reportedly, over 4000) variants of excellent quality mangoes and how they are grown by different producers, along with other cultural festivities.",7000,4.3,August to March,Chandigarh,Union Territory,Fairs & Festivals,"Mango Festival in Chandigarh The Mango Festival or Mango Mela is held at the Pinjore Gardens of Chandigarh. It is a two-day affair where people come together to experience several (reportedly, over 4000) variants of excellent quality mangoes and how they are grown by different producers, along with other cultural festivities. Fairs & Festivals August to March Chandigarh Union Territory",0.10457255
1263542,https://www.holidify.com/places/chandigarh/city-bird-wildlife-sanctuary-sightseeing-1263542.html,City Bird Wildlife Sanctuary,https://media.holidify.com/images/cmsuploads/compressed/caption_20241203085856.jpg,The City Bird Wildlife Sanctuary is located in sector 21 of Chandigarh. It is also popularly known as Parrot Bird Sanctuary due to the presence of hundreds of different types of parrots. The total area of the sanctuary covers around 2.9 hectares with several trees that bring you close to nature. City Bird Wildlife Sanctuary was established in 1998.,7000,4.0,August to March,Chandigarh,Union Territory,Zoo,City Bird Wildlife Sanctuary The City Bird Wildlife Sanctuary is located in sector 21 of Chandigarh. It is also popularly known as Parrot Bird Sanctuary due to the presence of hundreds of different types of parrots. The total area of the sanctuary covers around 2.9 hectares with several trees that bring you close to nature. City Bird Wildlife Sanctuary was established in 1998. Zoo August to March Chandigarh Union Territory,0.08865985
1263555,https://www.holidify.com/places/chandigarh/dt-mall-sightseeing-1263555.html,DLF City Centre Mall (DT Mall),https://www.holidify.com/images/cmsuploads/compressed/shopping-2942775_960_720_20210805083714.jpg,"Located in Manimajra of Chandigarh DT City Centre is also known as the DT Mall of Chandigarh, showcasing premium brands like Park Avenue, Levi's, Only, Vero Moda, Carlton London, Octave, and many others. The DT City Centre is a part of the DLF group and has PVR cinemas, also called the DT Cinemas, for its visitors.",7000,4.1,August to March,Chandigarh,Union Territory,Garden & Park,"DLF City Centre Mall (DT Mall) Located in Manimajra of Chandigarh DT City Centre is also known as the DT Mall of Chandigarh, showcasing premium brands like Park Avenue, Levi's, Only, Vero Moda, Carlton London, Octave, and many others. The DT City Centre is a part of the DLF group and has PVR cinemas, also called the DT Cinemas, for its visitors. Garden & Park August to March Chandigarh Union Territory",0.112755254
1294,https://www.holidify.com/places/bangalore/lal-bagh-sightseeing-1294.html,Lalbagh,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_154851008_20200123162547_20200123162603.png,"Lalbagh Botanical Garden is located in Bangalore and is nationally and internationally renowned centre for botanical artwork, scientific study of plants and also conservation of plants. A haven for all nature lovers, Lal Bagh covers an area 240 acres in the heart of the city and has nearly 1,854 species of plants. It was commissioned by Hyder Ali in 1760 and completed by his son Tipu Sultan.",5000,4.8,Throughout the year,Jayanagar,Bangalore,Garden & Park,"Lalbagh Lalbagh Botanical Garden is located in Bangalore and is nationally and internationally renowned centre for botanical artwork, scientific study of plants and also conservation of plants. A haven for all nature lovers, Lal Bagh covers an area 240 acres in the heart of the city and has nearly 1,854 species of plants. It was commissioned by Hyder Ali in 1760 and completed by his son Tipu Sultan. Garden & Park Throughout the year Jayanagar Bangalore",0.19608057
1286,https://www.holidify.com/places/bangalore/cubbon-park-sightseeing-1286.html,Cubbon Park,https://www.holidify.com/images/cmsuploads/compressed/C1_20170905112652.PNG,"Spread over an area of 300 acres, Cubbon Park in the city of Bangalore is a major sightseeing attraction rich in green foliage. It is a green belt region of the city and is an ideal place for nature lovers and those seeking a calm atmosphere. Having been laid down by Lord Cubbon, the park is named so in his honour. It is home to more than 6,000 trees that support a vibrant ecosystem.",5000,4.8,Throughout the year,Central Bangalore,Bangalore,Garden & Park,"Cubbon Park Spread over an area of 300 acres, Cubbon Park in the city of Bangalore is a major sightseeing attraction rich in green foliage. It is a green belt region of the city and is an ideal place for nature lovers and those seeking a calm atmosphere. Having been laid down by Lord Cubbon, the park is named so in his honour. It is home to more than 6,000 trees that support a vibrant ecosystem. Garden & Park Throughout the year Central Bangalore Bangalore",0.25365406
1280,https://www.holidify.com/places/bangalore/bangalore-palace-sightseeing-1280.html,Bangalore Palace,https://www.holidify.com/images/cmsuploads/compressed/BangalorePalace16_20190904100428_20190904100439.jpg,"An epitome of great architecture and beauty, The Majestic Bangalore Palace preserves in it the spice of old regal opulence. Currently the central attraction in Bangalore, the palace was built in the year 1878. The palace is extraordinarily vast and spread across 45,000 square feet. A mixture of Tudor and Scottish Gothic architecture have resulted into the grand palace that we see today.",5000,4.7,Throughout the year,Malleshwaram,Bangalore,Monument,"Bangalore Palace An epitome of great architecture and beauty, The Majestic Bangalore Palace preserves in it the spice of old regal opulence. Currently the central attraction in Bangalore, the palace was built in the year 1878. The palace is extraordinarily vast and spread across 45,000 square feet. A mixture of Tudor and Scottish Gothic architecture have resulted into the grand palace that we see today. Monument Throughout the year Malleshwaram Bangalore",0.08804886
1281,https://www.holidify.com/places/bangalore/bannerghatta-national-park-sightseeing-1281.html,Bannerghatta National Park,https://www.holidify.com/images/cmsuploads/compressed/4130_20190406114925.JPG,"Located 22 km away, the Bannerghatta National Park is a sanctuary for a large variety of flora and fauna. The main attractions here are an aquarium, a zoo, a Children's park, Crocodile Farm, Snake Park and a Prehistoric Animals' Park. It is also popular for hiking and trekking.",5000,4.5,Throughout the year,Bangalore,Karnataka,Wildlife,"Bannerghatta National Park Located 22 km away, the Bannerghatta National Park is a sanctuary for a large variety of flora and fauna. The main attractions here are an aquarium, a zoo, a Children's park, Crocodile Farm, Snake Park and a Prehistoric Animals' Park. It is also popular for hiking and trekking. Wildlife Throughout the year Bangalore Karnataka",0.22682974
1303,https://www.holidify.com/places/bangalore/tipu-sultans-summer-palace-sightseeing-1303.html,Tipu Sultan's Summer Palace,https://www.holidify.com/images/cmsuploads/compressed/3563_20180722181720.jpg,"Located at the juncture of Albert Victor Road and Krishna Rajendra, is the magnificent accommodation of the valiant ruler of Mysore- Tipu Sultan. The palace is located in the Bangalore Fort which is situated in old Bangalore in the south-west Indian state of Karnataka.",5000,4.3,Throughout the year,Central Bangalore,Bangalore,Forts & Palaces,"Tipu Sultan's Summer Palace Located at the juncture of Albert Victor Road and Krishna Rajendra, is the magnificent accommodation of the valiant ruler of Mysore- Tipu Sultan. The palace is located in the Bangalore Fort which is situated in old Bangalore in the south-west Indian state of Karnataka. Forts & Palaces Throughout the year Central Bangalore Bangalore",0.1305722
120813,https://www.holidify.com/places/nandi-hills/,Nandi Hills,https://www.holidify.com/images/cmsuploads/compressed/nandi-hills-371584_960_720_20180710112813.jpg,"Situated about an hour and a half from Bangalore, Nandi Hills is a majestic trekking destination, roughly resembling a sleeping bull. It is a favorite among Bangaloreans for early morning drives to catch the sunrise. The small hillocks are a famous tourist spot, with a promise of a heavenly retreat into nature's abode.",7434,4.2,Throughout the year,Central Bangalore,Bangalore,Nature,"Nandi Hills Situated about an hour and a half from Bangalore, Nandi Hills is a majestic trekking destination, roughly resembling a sleeping bull. It is a favorite among Bangaloreans for early morning drives to catch the sunrise. The small hillocks are a famous tourist spot, with a promise of a heavenly retreat into nature's abode. Nature Throughout the year Central Bangalore Bangalore",0.28676784
1292,https://www.holidify.com/places/bangalore/iskcon-temple-sightseeing-1292.html,"ISKCON Temple, Bangalore",https://media.holidify.com/images/cmsuploads/compressed/720px-ISKCONTempleBangalore_20250106230444_20250106230511.jpg,"Located in the Rajajinagar area, ISKCON Temple is a revered shrine dedicated to Lord Krishna. The temple, under the guidance of Madhu Pandit Dasa, was inaugurated in the year 1997 by Shankar Dayal Sharma. Apart from a religious shrine, ISKCON temple is a cultural complex accommodating dedicated deities of Sri Sri Radha Krishnachandra, Sri Sri Krishna Balarama, Sri Sri Nitai Gauranga, Sri Srinivasa Govinda and Sri Prahlada Narasimha.",5000,4.5,Throughout the year,Malleshwaram,Bangalore,Temple,"ISKCON Temple, Bangalore Located in the Rajajinagar area, ISKCON Temple is a revered shrine dedicated to Lord Krishna. The temple, under the guidance of Madhu Pandit Dasa, was inaugurated in the year 1997 by Shankar Dayal Sharma. Apart from a religious shrine, ISKCON temple is a cultural complex accommodating dedicated deities of Sri Sri Radha Krishnachandra, Sri Sri Krishna Balarama, Sri Sri Nitai Gauranga, Sri Srinivasa Govinda and Sri Prahlada Narasimha. Temple Throughout the year Malleshwaram Bangalore",0.05453019
1263513,https://www.holidify.com/places/bangalore/church-street-sightseeing-1263513.html,Church Street,https://media.holidify.com/images/cmsuploads/compressed/112496036_20241202114845.jpg,"About 750 m long, Church Street in Bangalore is one of the busiest and most beloved streets, named after St. Mark’s Cathedral. It is lined with gift shops, music shops, bookstores, restaurants and cafes, some of them being the oldest in the city, all selling a wide variety of products and tasty treats.",5000,4.65,Throughout the year,Bangalore,Karnataka,Commercial Street,"Church Street About 750 m long, Church Street in Bangalore is one of the busiest and most beloved streets, named after St. Mark’s Cathedral. It is lined with gift shops, music shops, bookstores, restaurants and cafes, some of them being the oldest in the city, all selling a wide variety of products and tasty treats. Commercial Street Throughout the year Bangalore Karnataka",0.1610344
1307,https://www.holidify.com/places/bangalore/vidhana-soudha-sightseeing-1307.html,Vidhana Soudha,https://www.holidify.com/images/cmsuploads/compressed/attr_wiki_2838_20190305154327.jpg,"Described by Pandit Jawaharlal Nehru as 'a temple dedicated to the nation', Vidhana Soudha houses the State Legislature and the Secretariat of Karnataka and is one of the most popular attractions in the lively and colourful city of Bengaluru. It also proudly boasts the title of being the largest state legislative building in the country.",5000,4.2,Throughout the year,Central Bangalore,Bangalore,Temple,"Vidhana Soudha Described by Pandit Jawaharlal Nehru as 'a temple dedicated to the nation', Vidhana Soudha houses the State Legislature and the Secretariat of Karnataka and is one of the most popular attractions in the lively and colourful city of Bengaluru. It also proudly boasts the title of being the largest state legislative building in the country. Temple Throughout the year Central Bangalore Bangalore",0.026443794
1285,https://www.holidify.com/places/bangalore/commercial-street-sightseeing-1285.html,Commercial Street,https://www.holidify.com/images/cmsuploads/compressed/commercial-street_20170829144936.jpg,"Located in the Central Business District of Bangalore, Commercial Street is home to a number of small stores to brand outlets which sell the most delightful variety of products you can find. One of the first shopping areas a newcomer to the city is told about, Commercial Street is a fix for all your shopping needs and weekend entertainment.",5000,4.5,Throughout the year,Central Bangalore,Bangalore,Commercial Street,"Commercial Street Located in the Central Business District of Bangalore, Commercial Street is home to a number of small stores to brand outlets which sell the most delightful variety of products you can find. One of the first shopping areas a newcomer to the city is told about, Commercial Street is a fix for all your shopping needs and weekend entertainment. Commercial Street Throughout the year Central Bangalore Bangalore",0.16834758
120815,https://www.holidify.com/places/bangalore/visvesvaraya-industrial-and-technological-museum-sightseeing-120815.html,Visvesvaraya Industrial and Technological Museum,https://www.holidify.com/images/cmsuploads/compressed/3783687509_8ca7e65a95_b_20180315153416.jpg,"Located on the Kasthurba Road in Bangalore, Visvesvaraya Industrial and Technological Museum was built in the honour of Bharat Ratna recipient Sir M Visvesvaraya. Spread over an area of 43000 sq. ft., the area is built in the sylvan surroundings of Cubbon Park and was inaugurated by the first Prime Minister of India- Pandit Jawaharlal Nehru, in 1962.",5000,4.3,Throughout the year,Central Bangalore,Bangalore,Monument,"Visvesvaraya Industrial and Technological Museum Located on the Kasthurba Road in Bangalore, Visvesvaraya Industrial and Technological Museum was built in the honour of Bharat Ratna recipient Sir M Visvesvaraya. Spread over an area of 43000 sq. ft., the area is built in the sylvan surroundings of Cubbon Park and was inaugurated by the first Prime Minister of India- Pandit Jawaharlal Nehru, in 1962. Monument Throughout the year Central Bangalore Bangalore",0.056020245
1304,https://www.holidify.com/places/bangalore/ub-city-mall-sightseeing-1304.html,UB City Mall,https://www.holidify.com/images/cmsuploads/compressed/UBCity_20191212125939.jpg,"Located in the CBD (Central Business District) in Bangalore, this luxury mall is the one-stop destination for all your high-end brand needs. It is home to all the luxury beauty, shoes, jewellery, bags and fashion brands from all around the globe.",5000,4.3,Throughout the year,Central Bangalore,Bangalore,Commercial Street,"UB City Mall Located in the CBD (Central Business District) in Bangalore, this luxury mall is the one-stop destination for all your high-end brand needs. It is home to all the luxury beauty, shoes, jewellery, bags and fashion brands from all around the globe. Commercial Street Throughout the year Central Bangalore Bangalore",0.11118788
1293,https://www.holidify.com/places/bangalore/jawaharlal-nehru-planetarium-sightseeing-1293.html,Jawaharlal Nehru Planetarium,https://media.holidify.com/images/cmsuploads/compressed/2024-05-15_20250108213900_20250108213930.jpg,Jawaharlal Nehru Planetarium in Bangalore is a popular attraction in the city that is administered by the Bangalore Association for Science Education (BASE). The entire establishment is meant for science enthusiasts with an aim to impart knowledge of the aspects of earth and space in a fun and exciting way.,5000,4.2,Throughout the year,Central Bangalore,Bangalore,Planetarium,Jawaharlal Nehru Planetarium Jawaharlal Nehru Planetarium in Bangalore is a popular attraction in the city that is administered by the Bangalore Association for Science Education (BASE). The entire establishment is meant for science enthusiasts with an aim to impart knowledge of the aspects of earth and space in a fun and exciting way. Planetarium Throughout the year Central Bangalore Bangalore,0.116142355
120832,https://www.holidify.com/places/bangalore/national-gallery-of-art-museum-sightseeing-120832.html,"National Gallery Of Modern Art, Bangalore",https://media.holidify.com/images/cmsuploads/compressed/national-gallery-of-modern_20241202133854.jpg,"National Gallery of Modern Art is a two-storeyed museum based in a colonial-style residential building. It showcases the cultural ethos of India from periods as early as the 18th century. There is also a huge auditorium, a charming cafeteria, and a reference library here.",5000,4.4,Throughout the year,Central Bangalore,Bangalore,Art Gallery,"National Gallery Of Modern Art, Bangalore National Gallery of Modern Art is a two-storeyed museum based in a colonial-style residential building. It showcases the cultural ethos of India from periods as early as the 18th century. There is also a huge auditorium, a charming cafeteria, and a reference library here. Art Gallery Throughout the year Central Bangalore Bangalore",0.041292388
1308,https://www.holidify.com/places/bangalore/wonder-la-water-park-sightseeing-1308.html,Wonderla Amusement Park,https://www.holidify.com/images/cmsuploads/compressed/WonderLa3_20180518155108.jpg,"Situated on the outskirts of Bangalore on the Mysore road, Wonderla is a great amusement + water park, featuring over 60 rides. It's quite popular for its collection of ""High-thrill rides"", one of the main talking points of the park. It also features a newly constructed, India's first ""reverse looping roller coaster"" - a coaster which you do in both directions, once straight and once in reverse order.",5000,4.7,Throughout the year,Bangalore,Karnataka,Amusement & Theme Park,"Wonderla Amusement Park Situated on the outskirts of Bangalore on the Mysore road, Wonderla is a great amusement + water park, featuring over 60 rides. It's quite popular for its collection of ""High-thrill rides"", one of the main talking points of the park. It also features a newly constructed, India's first ""reverse looping roller coaster"" - a coaster which you do in both directions, once straight and once in reverse order. Amusement & Theme Park Throughout the year Bangalore Karnataka",0.17598993
1305,https://www.holidify.com/places/bangalore/ulsoor-lake-sightseeing-1305.html,Ulsoor Lake,https://media.holidify.com/images/cmsuploads/compressed/ulsoor-lake-bangalore-karnataka-3-attr-hero_20250108231633_20250108231701.jpg,"One of the largest lakes in Bangalore, the Ulsoor Lake is sprawled over an area of 50 hectares. Ulsoor lake was built by Sir Lewin Bentham Bowring, who was Bangalore's commissioner at that time. Sit back or walk in the periphery of the park or click a few shots of the endemic birds that call this destination their home.",5000,4.2,Throughout the year,Central Bangalore,Bangalore,Monument,"Ulsoor Lake One of the largest lakes in Bangalore, the Ulsoor Lake is sprawled over an area of 50 hectares. Ulsoor lake was built by Sir Lewin Bentham Bowring, who was Bangalore's commissioner at that time. Sit back or walk in the periphery of the park or click a few shots of the endemic birds that call this destination their home. Monument Throughout the year Central Bangalore Bangalore",0.10365343
120651,https://www.holidify.com/places/bangalore/sankey-tank-sightseeing-120651.html,Sankey Tank,https://www.holidify.com/images/cmsuploads/compressed/Sankey_tank_20171107214803.jpg,"Sankey Tank is a manmade lake, spread across an area of 37.5 acres near Vyalikaval, Malleshwaram and Sadashivanagar. The State Forest Department takes care of the lake.  The Maurya Sankey Boat Club offers guests a wide variety of boat rides, for example, rowboats, pedal boats and motorboats.",5000,3.8,Throughout the year,Malleshwaram,Bangalore,Boating & Cruises,"Sankey Tank Sankey Tank is a manmade lake, spread across an area of 37.5 acres near Vyalikaval, Malleshwaram and Sadashivanagar. The State Forest Department takes care of the lake.  The Maurya Sankey Boat Club offers guests a wide variety of boat rides, for example, rowboats, pedal boats and motorboats. Boating & Cruises Throughout the year Malleshwaram Bangalore",0.14092216
1301,https://www.holidify.com/places/bangalore/st-marys-basilica-sightseeing-1301.html,St. Mary's Basilica Bangalore,https://www.holidify.com/images/cmsuploads/compressed/ScreenShot2020-04-16at4.17.34PM_20200416161841.png,"Built in 1882, St. Mary's Basilica is the oldest church in Bangalore and is the only church in the state that has been elevated to the status of a minor basilica. It is famous for the festivities it holds during the St. Mary's Feast, in September each year. It is a marvellous sight to behold with its towering façade, glass windows, and the loving statues of Mother Mary.",5000,3.7,Throughout the year,Central Bangalore,Bangalore,Monument,"St. Mary's Basilica Bangalore Built in 1882, St. Mary's Basilica is the oldest church in Bangalore and is the only church in the state that has been elevated to the status of a minor basilica. It is famous for the festivities it holds during the St. Mary's Feast, in September each year. It is a marvellous sight to behold with its towering façade, glass windows, and the loving statues of Mother Mary. Monument Throughout the year Central Bangalore Bangalore",0.024602843
1291,https://www.holidify.com/places/bangalore/innovative-film-city-sightseeing-1291.html,Innovative Film City,https://media.holidify.com/images/cmsuploads/compressed/InnovativeFilmcityBangalore111327_20250108235530_20250108235605.jpg,"The Innovative Film City in Bengaluru is an Indian movie theme park located at Bidadi, just 40 kilometres on the outskirts of the city towards Mysore. One of the most popular tourist attractions in Bangalore, the place covers almost 58 acres of land of fun-filled experiences.",5000,4.2,Throughout the year,Bangalore,Karnataka,Amusement & Theme Park,"Innovative Film City The Innovative Film City in Bengaluru is an Indian movie theme park located at Bidadi, just 40 kilometres on the outskirts of the city towards Mysore. One of the most popular tourist attractions in Bangalore, the place covers almost 58 acres of land of fun-filled experiences. Amusement & Theme Park Throughout the year Bangalore Karnataka",0.17488763
1300,https://www.holidify.com/places/bangalore/shiva-temple-sightseeing-1300.html,Shivoham Shiva Temple,https://media.holidify.com/images/cmsuploads/compressed/675px-Shivohamtempleidol_20250109001444_20250109001517.jpg,"Shiva Temple at Kemp Fort is considered as one of the most beautiful Shiva temples around the country. Marked by a 65ft tall figurine of Lord Shiva carved in white marble, and placed in an artificial pool of water symbolising Lord Shiva's natural habitat, this place is a beautiful pilgrimage centre for all the devotees of Lord Shiva.",5000,4.2,Throughout the year,Indiranagar,Bangalore,Forts & Palaces,"Shivoham Shiva Temple Shiva Temple at Kemp Fort is considered as one of the most beautiful Shiva temples around the country. Marked by a 65ft tall figurine of Lord Shiva carved in white marble, and placed in an artificial pool of water symbolising Lord Shiva's natural habitat, this place is a beautiful pilgrimage centre for all the devotees of Lord Shiva. Forts & Palaces Throughout the year Indiranagar Bangalore",0.15510947
124990,https://www.holidify.com/places/bangalore/snow-city--sightseeing-124990.html,Snow City,https://media.holidify.com/images/cmsuploads/compressed/DSC_0059-1024x682_20241007161444.jpg,"Snow City is a unique, one of a kind amusement located in JC Nagar in Bangalore. Covered in artificial snow and generously sprinkled with snow animal sculptures, toys and igloos, the theme park is a popular destination for the city folks especially the kids. Besides, the park also has a plethora of swings and slide for the children and a gorgeous snow castle.",5000,4.65,Throughout the year,Malleshwaram,Bangalore,Amusement & Theme Park,"Snow City Snow City is a unique, one of a kind amusement located in JC Nagar in Bangalore. Covered in artificial snow and generously sprinkled with snow animal sculptures, toys and igloos, the theme park is a popular destination for the city folks especially the kids. Besides, the park also has a plethora of swings and slide for the children and a gorgeous snow castle. Amusement & Theme Park Throughout the year Malleshwaram Bangalore",0.44847262
1298,https://www.holidify.com/places/bangalore/mg-road-sightseeing-1298.html,"MG Road, Bangalore",https://www.holidify.com/images/cmsuploads/compressed/architectureroadskylinetrafficstreetnight1021389pxhere.com_20200605085709_20200605085738.jpg,"MG Road is one of the most popular shopping and entertainment hubs in Bangalore. It runs from Trinity Circle to Anil Kumble Circle. Items such as traditional handicrafts, silk, sarees and cutlery and bone china are available here. MG Road is also popular for pubs and nightclubs.",5000,4.5,Throughout the year,Central Bangalore,Bangalore,Cultural Village,"MG Road, Bangalore MG Road is one of the most popular shopping and entertainment hubs in Bangalore. It runs from Trinity Circle to Anil Kumble Circle. Items such as traditional handicrafts, silk, sarees and cutlery and bone china are available here. MG Road is also popular for pubs and nightclubs. Cultural Village Throughout the year Central Bangalore Bangalore",0.19839832
